category,image_name,count,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,probe_routine.started,image_onset_time,blank.started,blank.stopped,probe.started,probe.stopped,probe_routine.stopped,postmask.started,postmask_1.started,postmask_1.stopped,postmask.stopped,jitter_delay.started,jitter1,delay_post_mask.started,delay_post_mask.stopped,jitter_delay.stopped,response_routine.started,discrim_resptime,response_window,response.started,tell_response.started,response_routine.stopped,correctAns,response.corr,response.keys,visibility.started,visible_resptime,visible.started,tell_visible.started,visibility.stopped,visible.keys,visible.corr,probe_Frames,post_trial_jitter.started,jitter2,post_fixation.started,post_fixation.stopped,post_trial_jitter.stopped,show_message.started,show_message.stopped,response.stopped,tell_response.stopped,visible.stopped,tell_visible.stopped,n_square,probeFrames,participant,session,image_size,postmask_dur,block,date,expName,psychopyVersion,frameRate,expStart,
Nonliving_Things,processed\house\House57_0.png,0,0,68,68,28,598.7961580000119,,598.7796611000085,598.7796644000337,598.7961580000119,599.2956503999885,599.3125841000001,599.3291748999618,599.3131005999749,599.3131174999871,599.3291748999618,599.6626393999904,599.6470613999991,599.6470794999623,2.5,599.6626393999904,602.1651258000056,602.1490431000129,602.1490602999693,602.1490632999921,nV_V,602.1651258000056,602.1651258000056,603.6501653000014,1,0,None,603.6505690999911,603.650575000036,603.6666903999867,603.6666903999867,605.151534900011,None,0,1,605.1518720999593,2.0,605.1681288999971,607.1819837999647,607.1538598999614,607.1538720999961,607.1541818999685,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_62_0.png,0,0,69,69,181,607.1819837999647,,607.154394000012,607.1543952000211,607.1819837999647,607.6872269999585,607.7042408999987,607.7210856999736,607.7047709999606,607.7047879999736,607.7210856999736,608.0543779999716,608.0387228999753,608.0387410999974,1.5,608.0543779999716,609.5559017999913,609.5395260999794,609.5395381000126,609.5395394000225,nV_V,609.5559017999913,609.5559017999913,611.0407606000081,2,0,None,611.041107899975,611.0411134000169,611.0572859999957,611.0572859999957,612.5422268999973,None,0,1,612.5427404000075,2.5,612.5590119999833,615.0616668000002,615.0451528999838,615.0451706000022,615.0456541999592,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House29_0.png,0,0,70,70,68,615.0616668000002,,615.0459657000029,615.0459692000295,615.0616668000002,615.5621315999888,615.5787254999741,615.5953541999916,615.5791114000021,615.5791369999642,615.5953541999916,615.9288480000105,615.91340640001,615.9134309999645,2.5,615.9288480000105,618.431714300008,618.4153213999816,618.4153370999848,618.4153401000076,V_nV,618.431714300008,618.431714300008,619.9162731000106,2,0,None,619.9165206999751,619.9165231999941,619.9328514999943,619.9328514999943,621.4178426999715,None,0,1,621.4181539000128,3.5,621.4343435000046,624.9417173999827,624.9216717999661,624.9216895999853,624.9221337999916,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House85_0.png,0,0,71,71,17,624.9417173999827,,624.9224589999649,624.922462699993,624.9417173999827,625.4549839000101,625.4719983999967,625.4886438999674,625.4725467999815,625.4725633999915,625.4886438999674,625.8220368999755,625.8064900999889,625.8065092999605,1.5,625.8220368999755,627.3235898999847,627.3073797000106,627.3073971999693,627.3074001999921,nV_V,627.3235898999847,627.3235898999847,628.8085726000136,1,0,None,628.8088333999622,628.8088362000417,628.8251027999795,628.8251027999795,630.309959199978,None,0,1,630.3102822999936,3.5,630.3265211000107,633.8326684999629,633.81386200001,633.8138857999584,633.8143294999609,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_65_0.png,0,0,72,72,193,633.8326684999629,,633.8146573000122,633.8146611000411,633.8326684999629,634.3472520000068,634.3641473999596,634.380921199976,634.3646736000082,634.3646913999692,634.380921199976,634.7142757999827,634.6987384000095,634.6987565999734,1.5,634.7142757999827,636.2158877999755,636.1997789999587,636.1998034999706,636.199809600017,V_nV,636.2158877999755,636.2158877999755,637.7007105000084,1,0,None,637.7010588999838,637.7010652000317,637.7172570999828,637.7172570999828,639.2022079000017,None,0,1,639.2025418999838,3.0,639.2188888000092,642.2367907000007,642.2055974999676,642.2056151999859,642.2060398999602,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House31_0.png,0,0,73,73,57,642.2367907000007,,642.2063379999599,642.2063413000433,642.2367907000007,642.7388837999897,642.7559067999828,642.7726045000018,642.7563231000095,642.7563361999928,642.7726045000018,643.1059833999607,643.0902441999642,643.0902596999658,1.0,643.1059833999607,644.1071622999734,644.0908135999925,644.0908311000094,644.0908344000345,V_nV,644.1071622999734,644.1071622999734,645.5919345999719,2,0,None,645.5922838000115,645.5922893999959,645.608408399974,645.608408399974,647.0965970999678,None,0,1,647.0968464000034,3.5,647.1099960999563,650.6159911999712,650.597326099989,650.5973442000104,650.5977921999875,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House89_0.png,0,0,74,74,161,650.6159911999712,,650.5981055999873,650.5981092000147,650.6159911999712,651.1309586999705,651.1476025999873,651.1642730999738,651.1481150999898,651.1481330000097,651.1642730999738,651.4977200999856,651.4820998999639,651.4821177999838,1.0,651.4977200999856,652.4986314999987,652.4828217999893,652.482841399964,652.4828447000473,V_nV,652.4986314999987,652.4986314999987,653.9838819999713,2,0,None,653.9842581999837,653.984264400031,654.0026030999725,654.0026030999725,655.4851189999608,None,0,1,655.4854468000121,2.0,655.5016343999887,657.5113791999756,657.487594700011,657.4876171000069,657.4881681000115,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_54_0.png,0,0,75,75,100,657.5113791999756,,657.4885648000054,657.4885705000488,657.5113791999756,658.0208158000023,658.0377829999779,658.0546316999826,658.038452000008,658.0384737999993,658.0546316999826,658.3879572000005,658.3721588999615,658.3721725000069,2.5,658.3879572000005,660.8903595999582,660.8741227999562,660.8741326999734,660.8741336000385,V_nV,660.8903595999582,660.8903595999582,662.3753288000007,1,0,None,662.3757060999633,662.3757120000082,662.3919079999905,662.3919079999905,663.8768165999791,None,0,1,663.8771127999644,2.0,663.8934518999886,665.8967722000089,665.8791841999628,665.8792024999857,665.8796436999692,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House55_0.png,0,0,76,76,110,665.8967722000089,,665.8799590999843,665.8799627000117,665.8967722000089,666.3958861999563,666.4130550000118,666.4295817000093,666.4135825000121,666.413600299973,666.4295817000093,666.763046899985,666.7473147999845,666.747332400002,2.0,666.763046899985,668.7656130999676,668.7488647999708,668.7488825999899,668.7488861000165,V_nV,668.7656130999676,668.7656130999676,670.249666699965,2,0,None,670.2499125999748,670.249914999993,670.2663900000043,670.2663900000043,671.7512633999577,None,0,1,671.7516027999809,3.5,671.7680294999736,675.2853490000125,675.2551965999883,675.2552138000028,675.255652599968,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House70_0.png,0,0,77,77,116,675.2853490000125,,675.255963100004,675.255973900028,675.2853490000125,675.7886022999883,675.8057292999583,675.8222861000104,675.8062825999805,675.8062995999935,675.8222861000104,676.1556612999993,676.140239099972,676.1402566999895,1.0,676.1556612999993,677.1567193999654,677.1405542999855,677.1405705999932,677.1405735000153,nV_V,677.1567193999654,677.1567193999654,678.6416649000021,1,0,None,678.642009800009,678.6420151999919,678.6581773000071,678.6581773000071,680.1430447999737,None,0,1,680.1433726999676,3.0,680.1595840000082,683.162829399982,683.146314899961,683.1463266999926,683.1466527999728,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_52_0.png,0,0,78,78,60,683.162829399982,,683.146873199963,683.1468742000288,683.162829399982,683.6630963999778,683.6801527999924,683.6969737999607,683.6806425999966,683.6806602999568,683.6969737999607,684.0303088999935,684.0145056999754,684.0145236999961,1.0,684.0303088999935,685.031285199977,685.0163786999765,685.016395899991,685.0163991000154,nV_V,685.031285199977,685.031285199977,686.5164988999604,2,0,None,686.5168296999764,686.5168381000403,686.5326110000024,686.5326110000024,688.0175408999785,None,0,1,688.0178861999884,2.5,688.034176599991,690.5412626999896,690.5204976999667,690.5205150999827,690.5209740999853,686.5326110000024,686.5326110000024,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House1_0.png,0,0,79,79,160,690.5412626999896,,690.5212884999928,690.5212920000195,690.5412626999896,691.0539172999561,691.0712239000131,691.0885675000027,691.0720710000023,691.0720964999637,691.0885675000027,691.4208953999914,691.4052768999827,691.4052946000011,1.5,691.4208953999914,692.9223918999778,692.9061942999833,692.9062112999964,692.9062146000215,nV_V,692.9223918999778,692.9223918999778,694.4073294000118,1,0,None,694.4075811000075,694.4075835000258,694.4238723999588,694.4238723999588,695.9088062999654,None,0,1,695.9091065999819,2.5,695.9254338999745,698.4295579000027,698.4116853000014,698.4117025999585,698.4121489999816,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House73_0.png,0,0,80,80,38,698.4295579000027,,698.4124554999871,698.4124592000153,698.4295579000027,698.945241999987,698.9619785000104,698.9786693999777,698.9624861999764,698.9625039999955,698.9786693999777,699.3121046999586,699.2964529999881,699.2964712000103,2.0,699.3121046999586,701.314180299989,701.2979063999956,701.2979204999865,701.2979225000017,V_nV,701.314180299989,701.314180299989,702.7990160000045,2,0,None,702.799384599959,702.7993901000009,702.8155335999909,702.8155335999909,704.3005264999811,None,0,1,704.3008583000046,2.5,704.3170107000042,706.8290145999636,706.8035139999702,706.8035317999893,706.8039793999633,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_5_0.png,0,0,81,81,162,706.8290145999636,,706.8042968999944,706.8043005000218,706.8290145999636,707.3369219999877,707.3536404999904,707.3703881999827,707.3541527999914,707.3541698000045,707.3703881999827,707.7039956999943,707.6882718999987,707.6882899999619,1.5,707.7039956999943,709.2053196000052,709.1891855999711,709.1892031999887,709.1892068000161,V_nV,709.2053196000052,709.2053196000052,710.6903381999582,1,0,None,710.6906899999594,710.6906957000028,710.7067778999917,710.7067778999917,712.1917415999924,None,0,1,712.1920348000131,2.0,712.2084042999777,714.2119372999878,714.1940870999824,714.1941043999977,714.1945595999714,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House91_0.png,0,0,82,82,184,714.2119372999878,,714.1948760999949,714.1948799000238,714.2119372999878,714.7276868000044,714.7444342999952,714.7611599999946,714.744959099975,714.7449757999857,714.7611599999946,715.0949522999581,715.0788382999599,715.0788565999828,2.5,715.0949522999581,717.5969663999858,717.5808711000136,717.5808881999692,717.580891199992,V_nV,717.5969663999858,717.5969663999858,719.0819504999672,2,0,None,719.0822910999996,719.0822967000422,719.0986147999647,719.0986147999647,720.5839154999703,None,0,1,720.5846724999719,3.0,720.6002468999941,723.6053465000005,723.5869482000126,723.5869651999674,723.587413900008,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_66_0.png,0,0,83,83,63,723.6053465000005,,723.5877141999663,723.5877235000371,723.6053465000005,724.120208999957,724.1373123999801,724.1538429000066,724.1378460999695,724.1378627999802,724.1538429000066,724.4883593000122,724.4737549999845,724.4737889000098,1.0,724.4883593000122,725.4882795999874,725.4720304000075,725.47204709996,725.4720506000449,V_nV,725.4882795999874,725.4882795999874,726.9732283999911,1,0,None,726.9735800999915,726.9735858000349,726.9896746999584,726.9896746999584,728.4745952999801,None,0,1,728.474937299965,3.5,728.491274799977,732.0058991999831,731.9785087999771,731.9785269999993,731.978955300001,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_53_0.png,0,0,84,84,40,732.0058991999831,,731.9792574999738,731.9792606999981,732.0058991999831,732.5118615999818,732.5289388999809,732.5456740999944,732.5294454999967,732.5294622000074,732.5456740999944,732.8789346999838,732.8644893000019,732.8645095999818,3.0,732.8789346999838,735.8820080999867,735.8658800999983,735.8659049000125,735.8659103999962,V_nV,735.8820080999867,735.8820080999867,737.3669773999718,1,0,None,737.3673235999886,737.3673416000092,737.3835801999667,737.3835801999667,738.8683320999844,None,0,1,738.8686670999741,2.5,738.8848721999675,741.3911665999913,741.3712814999744,741.3712985999882,741.3717272999929,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House25_0.png,0,0,85,85,109,741.3911665999913,,741.3720294999657,741.3720329999924,741.3911665999913,741.887887799996,741.904898400011,741.9217004000093,741.9052998999832,741.9053110000095,741.9217004000093,742.2552166999667,742.2394043999957,742.2394226999604,1.0,742.2552166999667,743.2559324000031,743.2399786000024,743.2399953999557,743.2399992000428,V_nV,743.2559324000031,743.2559324000031,744.7412281999714,2,0,None,744.7415493999724,744.7415526999976,744.7574405999621,744.7574405999621,746.2425189999631,None,0,1,746.2428506999859,2.0,746.2588819999946,748.2612038999796,748.2448655999615,748.2448833999806,748.2453429999878,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House77_0.png,0,0,86,86,34,748.2612038999796,,748.2456517000101,748.245655100036,748.2612038999796,748.7614932999713,748.7784742999938,748.7949539999827,748.7789661000133,748.778979499999,748.7949539999827,749.1285962999682,749.1130656999885,749.1130836000084,1.0,749.1285962999682,750.1294944999972,750.1135480999947,750.1135731000104,750.1135786999948,V_nV,750.1294944999972,750.1294944999972,751.6145451999619,2,0,None,751.6148051999626,751.6148078000406,751.6308632,751.6308632,753.1159928999841,None,0,1,753.1163087000023,3.0,753.1325218999991,756.1392907999689,756.1193028999842,756.119320400001,756.1197682999773,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_28_0.png,0,0,87,87,188,756.1392907999689,,756.1200789999566,756.1200825000415,756.1392907999689,756.6527184000006,756.6697554999846,756.6862966999761,756.6702798999613,756.6702969999751,756.6862966999761,757.0204688999802,757.0056924999808,757.005720999965,2.0,757.0204688999802,759.0218649999588,759.0054484999855,759.0054654999985,759.0054686000221,nV_V,759.0218649999588,759.0218649999588,760.5066472999752,2,0,None,760.5069632999948,760.5069675000268,760.5232012000051,760.5232012000051,762.0085447999882,None,0,1,762.0089546999661,2.5,762.0258414999698,764.5276663000113,764.5111017999589,764.5111294999951,764.511582600011,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House100_0.png,0,0,88,88,44,764.5276663000113,,764.5118956000078,764.5118991000345,764.5276663000113,765.0276913999696,765.0447505000047,765.0613589999848,765.0452832999872,765.0453011000063,765.0613589999848,765.3948125999887,765.3792128000059,765.3792302999645,1.0,765.3948125999887,766.395710599958,766.3794309999794,766.379448599997,766.3794516000198,V_nV,766.395710599958,766.395710599958,767.8808243999956,2,0,None,767.8811870999634,767.8811929000076,767.8972075000056,767.8972075000056,769.382239700004,None,0,1,769.3826299000066,3.5,769.3989051000099,772.9047988000093,772.886074399983,772.8860923000029,772.8865159999696,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House7_0.png,0,0,89,89,131,772.9047988000093,,772.8868163999869,772.8868196000112,772.9047988000093,773.4194753000047,773.4363844000036,773.4529909999692,773.4368919999688,773.4369090999826,773.4529909999692,773.7864330000011,773.7709479999612,773.7709659999819,2.0,773.7864330000011,775.7884223999572,775.7723341999808,775.7723501999862,775.772352800006,nV_V,775.7884223999572,775.7884223999572,777.2736835000105,1,0,None,777.2741410000017,777.2741491000052,777.2911297999672,777.2911297999672,778.7753127999604,None,0,1,778.775595199957,3.5,778.7914464999922,782.3101434999844,782.2790692999843,782.2790886999574,782.2795640999684,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_32_0.png,0,0,90,90,36,782.3101434999844,,782.2798946999828,782.279898400011,782.3101434999844,782.8121720000054,782.8290359000093,782.8459430999937,782.8295600999845,782.8295775000006,782.8459430999937,783.1815482999664,783.1637959000072,783.1638144999743,1.0,783.1815482999664,784.1968713999959,784.1807386999717,784.1807562999893,784.1807594000129,nV_V,784.1968713999959,784.1968713999959,785.6818118999945,2,0,None,785.6821649000049,785.6821705000475,785.6983174000052,785.6983174000052,787.1832637999905,None,0,1,787.1835951000103,3.5,787.199807099998,790.7137378999614,790.6870690999785,790.6870803000056,790.6873946000123,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House15_0.png,0,0,91,91,96,790.7137378999614,,790.6876099999645,790.6876111000311,790.7137378999614,791.2204469999997,791.2375003999914,791.2540912000113,791.2380254999734,791.2380427999888,791.2540912000113,791.5881855000043,791.5752958999947,791.5753398999805,2.5,791.5881855000043,794.0903140999726,794.0738515999983,794.0738688000129,794.0738718000357,V_nV,794.0903140999726,794.0903140999726,795.5750256999745,2,0,None,795.5753772999742,795.5753830000176,795.5915411000024,795.5915411000024,797.076597999956,None,0,1,797.0771232999978,3.5,797.0931403999566,800.6015224999865,800.5804838999757,800.5805017999955,800.5809407999623,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_88_0.png,0,0,92,92,98,800.6015224999865,,800.5812534999568,800.5812569000409,800.6015224999865,801.1138447999838,801.1307762999786,801.1473153000115,801.1313099999679,801.1313282999909,801.1473153000115,801.4808098999783,801.4650655000005,801.4650774999755,2.0,801.4808098999783,803.4827452999889,803.4666090999963,803.4666260000085,803.4666292000329,nV_V,803.4827452999889,803.4827452999889,804.9677080999827,2,0,None,804.9680673999828,804.9680730000255,804.9842516999925,804.9842516999925,806.4691932999995,None,0,1,806.4695222000009,3.5,806.4857355999993,809.9906465999666,809.973040599958,809.973056799965,809.9734675000072,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House87_0.png,0,0,93,93,171,809.9906465999666,,809.9737535999739,809.9737563999952,809.9906465999666,810.4897810000111,810.506671399984,810.5233282999834,810.507203999965,810.5072206999757,810.5233282999834,810.8567558999639,810.8412040999974,810.8412235999713,2.0,810.8567558999639,812.8587971999659,812.8425972000114,812.8426141999662,812.8426174999913,V_nV,812.8587971999659,812.8587971999659,814.3436689999653,2,0,None,814.3440220999764,814.3440285000252,814.3603423999739,814.3603423999739,815.845295600011,None,0,1,815.8456354999798,3.0,815.8617512999917,818.8672243999899,818.8485832999577,818.8486014999798,818.8490496999584,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House88_0.png,0,0,94,94,89,818.8672243999899,,818.8493725999724,818.8493760999991,818.8672243999899,819.3818047000095,819.3988994999672,819.4155169999576,819.3994211999816,819.3994387999992,819.4155169999576,819.748938100005,819.7332994999597,819.7333152999636,1.0,819.748938100005,820.7501228000037,820.7338074999861,820.7338237999938,820.7338267000159,nV_V,820.7501228000037,820.7501228000037,822.2350463999901,1,0,None,822.2354088999564,822.2354143999983,822.2515446000034,822.2515446000034,823.7363727999618,None,0,1,823.7367006999557,3.5,823.7529528999585,827.2702723999973,827.2402968999813,827.2403137999936,827.2407589000068,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_95_0.png,0,0,95,95,113,827.2702723999973,,827.2410688999807,827.2410726000089,827.2702723999973,827.7737741000019,827.7910519999568,827.8087039999664,827.7917832999956,827.7918015999603,827.8087039999664,828.1407327000052,828.1251536000054,828.1251724999747,1.5,828.1407327000052,829.6422449999955,829.6259332000045,829.6259445999749,829.62594550004,nV_V,829.6422449999955,829.6422449999955,831.1281415999983,2,0,None,831.1287543000071,831.128765600035,831.1438187999884,831.1438187999884,832.6287415999686,None,0,1,832.6290675000055,3.0,832.6452014999813,835.6512371000135,835.6320209999685,835.6320385999861,835.6324913999997,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_10_0.png,0,0,96,96,7,835.6512371000135,,835.6328151999624,835.6328192999936,835.6512371000135,836.1655811999808,836.1822412000038,836.1989807999926,836.1826466000057,836.1826580999768,836.1989807999926,836.5325382999727,836.5167657000129,836.5167843999807,2.0,836.5325382999727,838.534380099969,838.5191999999806,838.5192162999883,838.5192184000043,nV_V,838.534380099969,838.534380099969,840.0193461999879,2,0,None,840.0196997000021,840.0197054000455,840.0358180999756,840.0358180999756,841.5206965999678,None,0,1,841.5210010999581,2.0,841.5375747999642,843.5395363999996,843.5232834999915,843.5233014000114,843.5237249999773,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House53_0.png,0,0,97,97,112,843.5395363999996,,843.5240292999661,843.5240323000471,843.5395363999996,844.0399581000092,844.0567872999818,844.0734732999699,844.0573039999581,844.057321899978,844.0734732999699,844.4069732999778,844.3914800999919,844.3914977000095,2.5,844.4069732999778,846.909496599983,846.8933272999711,846.8933453999925,846.8933484000154,nV_V,846.909496599983,846.909496599983,848.394300999993,1,0,None,848.3945467000012,848.3945490000187,848.4109375000116,848.4109375000116,849.8959295999957,None,0,1,849.8962570999865,3.0,849.9124018999864,852.932555700012,852.8993070999859,852.8993230999913,852.8997310000123,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_57_0.png,0,0,98,98,14,852.932555700012,,852.9000241999747,852.9000267999945,852.932555700012,853.4326829999918,853.4497375999927,853.4662650999962,853.4502438000054,853.4502601000131,853.4662650999962,853.7996405999875,853.783999599982,853.7840174000012,1.5,853.7996405999875,855.3011515999679,855.2850143999676,855.2850312999799,855.2850344000035,nV_V,855.3011515999679,855.3011515999679,856.7860979000106,2,0,None,856.7864493000088,856.7864547999925,856.8026328000124,856.8026328000124,858.2908991999575,None,0,1,858.2912417000043,3.5,858.3041403999669,861.8241773999762,861.7915220999857,861.7915408000117,861.7919966999907,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House72_0.png,0,0,99,99,69,861.8241773999762,,861.7923320999835,861.7923355000094,861.8241773999762,862.3247145999921,862.3433881999808,862.3599430999602,862.3441302999854,862.3441466999939,862.3599430999602,862.6917626999784,862.6762271999614,862.6762445999775,1.0,862.6917626999784,863.6928654999938,863.6766678999993,863.6766854999587,863.6766889000428,V_nV,863.6928654999938,863.6928654999938,865.1777649999713,2,0,None,865.1781458999612,865.1781515000039,865.1943514999584,865.1943514999584,866.6795478999848,None,0,1,866.679880599957,3.5,866.695959899982,870.2017357999575,870.1830562999821,870.1830723999883,870.1835197999608,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House67_0.png,0,0,100,100,197,870.2017357999575,,870.1838337999652,870.1838371999911,870.2017357999575,870.7164724000031,870.733491699968,870.7500655999756,870.7340099999565,870.7340268999687,870.7500655999756,871.0836020999704,871.0690456999582,871.069064499985,2.0,871.0836020999704,873.085606699984,873.0695967999636,873.0696145999827,873.0696226000437,V_nV,873.085606699984,873.085606699984,874.5709943000111,2,0,None,874.5715109999874,874.5715174000361,874.5871281999862,874.5871281999862,876.0719061999698,None,0,1,876.0722400000086,2.0,876.0885272999876,878.1047581000021,878.0743131999625,878.074329999974,878.0747390000033,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House6_0.png,0,0,101,101,76,878.1047581000021,,878.0751190999872,878.0751202999963,878.1047581000021,878.6078850000049,878.6247865000041,878.6426293000113,878.6252010999597,878.6252123999875,878.6426293000113,878.9747492999886,878.9591018999927,878.9591200999566,2.0,878.9747492999886,880.9768201999832,880.9605706000002,880.9605882999604,880.9605916000437,nV_V,880.9768201999832,880.9768201999832,882.4637548999744,1,0,None,882.4641351999599,882.4641379000386,882.480276199989,882.480276199989,883.963166099973,None,0,1,883.9635112999822,3.5,883.9798531999695,887.4983632999938,887.467914399982,887.46794209996,887.468587899988,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_5_0.png,0,0,102,102,120,887.4983632999938,,887.4691047999659,887.4691089999978,887.4983632999938,888.0003769999603,888.0174151000101,888.0339972999645,888.0179251999944,888.0179431999568,888.0339972999645,888.3676552000106,888.3518859999604,888.3519037999795,3.0,888.3676552000106,891.3705534999608,891.3543069000007,891.3543241999578,891.3543274000403,V_nV,891.3705534999608,891.3705534999608,892.8553851000033,1,0,None,892.8557457000134,892.8557514999993,892.8718218999566,892.8718218999566,894.3569594,None,0,1,894.3572734000045,2.5,894.3734438999672,896.8873287999886,896.8595285000047,896.8595386999659,896.8598207999603,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
